Dataset,Method,Layer,Metric,Mean A,Mean B,W-Statistic,P-Value,Significant (p<0.05)
ag_news,LAT,21,Macro F1,0.7756302364223152,0.7694917562418804,0.0,2.5613577487758663e-06,True
ag_news,LAT,23,AUC,0.8625184000000001,0.8721189333333333,0.0,1.862645149230957e-09,True
ag_news,LAT,23,Macro F1,0.7749358124304978,0.783247808612535,7.0,3.5390257835388184e-08,True
ag_news,LAT,25,AUC,0.8726773333333333,0.8716373333333335,0.0,1.7333066441991056e-06,True
ag_news,LAT,25,Macro F1,0.7875594350754221,0.7935101482403469,3.0,9.313225746154785e-09,True
ag_news,LAT,27,AUC,0.8866752000000002,0.8897866666666664,0.0,1.732216233144114e-06,True
ag_news,LAT,27,Macro F1,0.8144738807023502,0.8165699138499691,30.0,8.166649308920539e-05,True
ag_news,LAT,29,AUC,0.8908064000000002,0.8859898666666666,0.0,1.7311263949197288e-06,True
ag_news,LAT,29,Macro F1,0.8202665222200464,0.8073808307792826,0.0,1.862645149230957e-09,True
ag_news,LAT,31,AUC,0.8906048000000001,0.8966245333333334,0.0,1.862645149230957e-09,True
ag_news,LAT,31,Macro F1,0.816614791880756,0.8195667102529024,37.0,0.0004354356674872685,True
ag_news,CCS,1,AUC,0.5138749333333333,0.5134306666666667,143.0,0.06666470877826214,False
ag_news,CCS,1,Macro F1,0.4966808079376849,0.4945679711654949,18.0,6.329394279376085e-05,True
ag_news,CCS,3,AUC,0.47468213333333326,0.47439466666666674,219.0,0.7921590935438871,False
ag_news,CCS,3,Macro F1,0.47521200590563245,0.4693890237516268,0.0,2.5630832507250074e-06,True
ag_news,CCS,5,AUC,0.5515120000000001,0.5647280000000001,104.0,0.007111456245183945,True
ag_news,CCS,5,Macro F1,0.5339353360429012,0.5347027095200495,224.0,0.871207794174552,False
ag_news,CCS,7,AUC,0.47801759999999993,0.4823216000000001,147.0,0.0803273618221283,False
ag_news,CCS,7,Macro F1,0.466256725664367,0.47640458746436637,91.0,0.0027663204818964005,True
ag_news,CCS,9,AUC,0.5011306666666666,0.46807839999999995,16.0,3.1478703022003174e-07,True
ag_news,CCS,9,Macro F1,0.48979438122540936,0.4647519680220789,23.0,1.1920928955078125e-06,True
ag_news,CCS,11,AUC,0.48278293333333344,0.4997573333333334,65.0,0.000283263623714447,True
ag_news,CCS,11,Macro F1,0.4752030008521078,0.47925363538897686,175.0,0.24494642950594425,False
ag_news,CCS,13,AUC,0.5790255999999999,0.5687045333333334,0.0,1.862645149230957e-09,True
ag_news,CCS,13,Macro F1,0.48019436593295756,0.48019436593295756,0.0,1.0,False
ag_news,CCS,15,AUC,0.6199402666666666,0.5832501333333334,0.0,1.862645149230957e-09,True
ag_news,CCS,15,Macro F1,0.48019436593295756,0.48019436593295756,0.0,1.0,False
ag_news,CCS,17,AUC,0.6352192,0.5708560000000001,0.0,1.7333066441991056e-06,True
ag_news,CCS,17,Macro F1,0.485266674043264,0.48019436593295756,0.0,2.5630832507250074e-06,True
ag_news,CCS,19,AUC,0.5802613333333334,0.9166677333333333,0.0,1.862645149230957e-09,True
ag_news,CCS,19,Macro F1,0.48019436593295756,0.8440957505906785,0.0,1.862645149230957e-09,True
ag_news,CCS,21,AUC,0.8842490666666668,0.9533424,0.0,1.862645149230957e-09,True
ag_news,CCS,21,Macro F1,0.7973448310625776,0.879364077023089,0.0,1.862645149230957e-09,True
ag_news,CCS,23,AUC,0.9210517333333332,0.5781360000000001,0.0,1.862645149230957e-09,True
ag_news,CCS,23,Macro F1,0.8322130628547385,0.48019436593295756,0.0,1.862645149230957e-09,True
ag_news,CCS,25,AUC,0.9390346666666667,0.5940992,0.0,1.862645149230957e-09,True
ag_news,CCS,25,Macro F1,0.8617723797949862,0.481327111887505,0.0,1.862645149230957e-09,True
ag_news,CCS,27,AUC,0.9366885333333334,0.9513802666666665,0.0,1.732216233144114e-06,True
ag_news,CCS,27,Macro F1,0.8625738080344404,0.8827133400908447,0.0,1.862645149230957e-09,True
ag_news,CCS,29,AUC,0.5733717333333334,0.9382133333333333,0.0,1.862645149230957e-09,True
ag_news,CCS,29,Macro F1,0.5459747598071226,0.8638319359466827,0.0,1.862645149230957e-09,True
ag_news,CCS,31,AUC,0.9198762666666667,0.8585029333333333,0.0,1.862645149230957e-09,True
ag_news,CCS,31,Macro F1,0.8280324911564308,0.7508378584712407,0.0,1.862645149230957e-09,True
ag_news,LDA,1,AUC,0.6424442666666667,0.6424442666666667,0.0,1.0,False
ag_news,LDA,1,Macro F1,0.6059857229364376,0.6059857229364376,0.0,1.0,False
ag_news,LDA,3,AUC,0.7323082666666667,0.7323082666666667,0.0,1.0,False
ag_news,LDA,3,Macro F1,0.6781310572167956,0.6781310572167956,0.0,1.0,False
ag_news,LDA,5,AUC,0.8469599999999998,0.8469599999999998,0.0,1.0,False
ag_news,LDA,5,Macro F1,0.7698840948882106,0.7698840948882106,0.0,1.0,False
ag_news,LDA,7,AUC,0.8642133333333335,0.8642133333333335,0.0,1.0,False
ag_news,LDA,7,Macro F1,0.7919485427042142,0.7919485427042142,0.0,1.0,False
ag_news,LDA,9,AUC,0.8689952,0.8689952,0.0,1.0,False
ag_news,LDA,9,Macro F1,0.7831143487683846,0.7831143487683846,0.0,1.0,False
ag_news,LDA,11,AUC,0.8664021333333333,0.8664021333333333,0.0,1.0,False
ag_news,LDA,11,Macro F1,0.7897750943585414,0.7897750943585414,0.0,1.0,False
ag_news,LDA,13,AUC,0.8880021333333332,0.8880021333333332,0.0,1.0,False
ag_news,LDA,13,Macro F1,0.8044263475950175,0.8044263475950175,0.0,1.0,False
ag_news,LDA,15,AUC,0.9264314666666668,0.9264314666666668,0.0,1.0,False
ag_news,LDA,15,Macro F1,0.8603773849793034,0.8603773849793034,0.0,1.0,False
ag_news,LDA,17,AUC,0.9311514666666667,0.9311514666666667,0.0,1.0,False
ag_news,LDA,17,Macro F1,0.8725110715268454,0.8725110715268454,0.0,1.0,False
ag_news,LDA,19,AUC,0.9373461333333333,0.9373461333333333,0.0,1.0,False
ag_news,LDA,19,Macro F1,0.8749108533669541,0.8749108533669541,0.0,1.0,False
ag_news,LDA,21,AUC,0.9327018666666667,0.9327018666666667,0.0,1.0,False
ag_news,LDA,21,Macro F1,0.8725825191312284,0.8725825191312284,0.0,1.0,False
ag_news,LDA,23,AUC,0.9343157333333334,0.9343157333333334,0.0,1.0,False
ag_news,LDA,23,Macro F1,0.8560327722465204,0.8560327722465204,0.0,1.0,False
ag_news,LDA,25,AUC,0.9349546666666667,0.9349546666666667,0.0,1.0,False
ag_news,LDA,25,Macro F1,0.8567038324460973,0.8567038324460973,0.0,1.0,False
ag_news,LDA,27,AUC,0.9364917333333336,0.9364917333333336,0.0,1.0,False
ag_news,LDA,27,Macro F1,0.8665050431731786,0.8665050431731786,0.0,1.0,False
ag_news,LDA,29,AUC,0.9362885333333334,0.9362885333333334,0.0,1.0,False
ag_news,LDA,29,Macro F1,0.8708296666631995,0.8708296666631995,0.0,1.0,False
ag_news,LDA,31,AUC,0.9372874666666668,0.9372874666666668,0.0,1.0,False
ag_news,LDA,31,Macro F1,0.8580754938843135,0.8580754938843135,0.0,1.0,False
ag_news,PCA,1,AUC,0.5005429333333333,0.5005429333333333,0.0,1.0,False
ag_news,PCA,1,Macro F1,0.49559441352292877,0.49559441352292877,0.0,1.0,False
ag_news,PCA,3,AUC,0.485376,0.485376,0.0,1.0,False
ag_news,PCA,3,Macro F1,0.5071959753099312,0.5071959753099312,0.0,1.0,False
ag_news,PCA,5,AUC,0.5379600000000001,0.5379600000000001,0.0,1.0,False
ag_news,PCA,5,Macro F1,0.4871796961503166,0.4871796961503166,0.0,1.0,False
ag_news,PCA,7,AUC,0.5414021333333333,0.5414021333333333,0.0,1.0,False
ag_news,PCA,7,Macro F1,0.519871335545633,0.519871335545633,0.0,1.0,False
ag_news,PCA,9,AUC,0.4824863999999999,0.4824863999999999,0.0,1.0,False
ag_news,PCA,9,Macro F1,0.49170230570461765,0.49170230570461765,0.0,1.0,False
ag_news,PCA,11,AUC,0.5056944,0.5056944,0.0,1.0,False
ag_news,PCA,11,Macro F1,0.5065673695330807,0.5065673695330807,0.0,1.0,False
ag_news,PCA,13,AUC,0.5161381333333334,0.5161381333333334,0.0,1.0,False
ag_news,PCA,13,Macro F1,0.5227414423368875,0.5227414423368875,0.0,1.0,False
ag_news,PCA,15,AUC,0.5395029333333332,0.5395029333333332,0.0,1.0,False
ag_news,PCA,15,Macro F1,0.5293679231417908,0.5293679231417908,0.0,1.0,False
ag_news,PCA,17,AUC,0.7595034666666667,0.7595010666666666,0.0,0.004957885081270752,True
ag_news,PCA,17,Macro F1,0.6783785001957938,0.6783785001957938,0.0,1.0,False
ag_news,PCA,19,AUC,0.8521274666666667,0.8521274666666667,5.0,0.4795001221869535,False
ag_news,PCA,19,Macro F1,0.7608026705905925,0.7608026705905925,0.0,1.0,False
ag_news,PCA,21,AUC,0.8551584,0.8551584,0.0,1.0,False
ag_news,PCA,21,Macro F1,0.7711667656674841,0.7711667656674841,0.0,1.0,False
ag_news,PCA,23,AUC,0.8711301333333333,0.8711301333333333,0.0,1.0,False
ag_news,PCA,23,Macro F1,0.7848148942434677,0.7848148942434677,0.0,1.0,False
ag_news,PCA,25,AUC,0.8768336000000001,0.8768336000000001,0.0,1.0,False
ag_news,PCA,25,Macro F1,0.7967842175581586,0.7967842175581586,0.0,1.0,False
ag_news,PCA,27,AUC,0.8871850666666667,0.8871850666666667,0.0,1.0,False
ag_news,PCA,27,Macro F1,0.8133940968780495,0.8133940968780495,0.0,1.0,False
ag_news,PCA,29,AUC,0.8897071999999999,0.8897071999999999,0.0,1.0,False
ag_news,PCA,29,Macro F1,0.8143217651558985,0.8143217651558985,0.0,1.0,False
ag_news,PCA,31,AUC,0.8936639999999999,0.8936639999999999,0.0,1.0,False
ag_news,PCA,31,Macro F1,0.8220170274925049,0.8220170274925049,0.0,1.0,False
ag_news,PCA-G,1,AUC,0.5169445333333333,0.5169445333333333,0.0,1.0,False
ag_news,PCA-G,1,Macro F1,0.49050565075949776,0.49050565075949776,0.0,1.0,False
ag_news,PCA-G,3,AUC,0.481616,0.4816202666666667,0.0,0.008386320961798262,True
ag_news,PCA-G,3,Macro F1,0.45533907079498237,0.45533907079498237,0.0,1.0,False
ag_news,PCA-G,5,AUC,0.5606720000000001,0.5606720000000001,0.0,1.0,False
ag_news,PCA-G,5,Macro F1,0.5150738616671694,0.5150738616671694,0.0,1.0,False
ag_news,PCA-G,7,AUC,0.5503130666666667,0.5503130666666667,0.0,1.0,False
ag_news,PCA-G,7,Macro F1,0.5252815253100199,0.5252815253100199,0.0,1.0,False
ag_news,PCA-G,9,AUC,0.4770058666666666,0.4770058666666666,0.0,1.0,False
ag_news,PCA-G,9,Macro F1,0.48474510106853763,0.48474510106853763,0.0,1.0,False
ag_news,PCA-G,11,AUC,0.5000522666666667,0.5000522666666667,0.0,1.0,False
ag_news,PCA-G,11,Macro F1,0.5017476722662058,0.5017476722662058,0.0,1.0,False
ag_news,PCA-G,13,AUC,0.5198789333333332,0.5198789333333332,0.0,1.0,False
ag_news,PCA-G,13,Macro F1,0.5304408633828066,0.5304408633828066,0.0,1.0,False
ag_news,PCA-G,15,AUC,0.6232864,0.6232864,0.0,1.0,False
ag_news,PCA-G,15,Macro F1,0.5447202421031322,0.5447202421031322,0.0,1.0,False
ag_news,PCA-G,17,AUC,0.7756122666666666,0.7756122666666666,0.0,1.0,False
ag_news,PCA-G,17,Macro F1,0.6674345163892182,0.6674345163892182,0.0,1.0,False
ag_news,PCA-G,19,AUC,0.8469274666666667,0.8469274666666667,0.0,1.0,False
ag_news,PCA-G,19,Macro F1,0.754828171049306,0.754828171049306,0.0,1.0,False
ag_news,PCA-G,21,AUC,0.8628528000000001,0.8628528000000001,0.0,1.0,False
ag_news,PCA-G,21,Macro F1,0.7779034066642876,0.7779034066642876,0.0,1.0,False
ag_news,PCA-G,23,AUC,0.8758400000000001,0.8758400000000001,0.0,1.0,False
ag_news,PCA-G,23,Macro F1,0.7916777137452452,0.7916777137452452,0.0,1.0,False
ag_news,PCA-G,25,AUC,0.8789312,0.8789312,0.0,1.0,False
ag_news,PCA-G,25,Macro F1,0.7920098321103921,0.7920098321103921,0.0,1.0,False
ag_news,PCA-G,27,AUC,0.8868773333333334,0.8868773333333334,0.0,1.0,False
ag_news,PCA-G,27,Macro F1,0.8073064166808881,0.8073064166808881,0.0,1.0,False
ag_news,PCA-G,29,AUC,0.8892159999999999,0.8892159999999999,0.0,1.0,False
ag_news,PCA-G,29,Macro F1,0.8062243999306674,0.8062243999306674,0.0,1.0,False
ag_news,PCA-G,31,AUC,0.8933109333333334,0.8933109333333334,0.0,1.0,False
ag_news,PCA-G,31,Macro F1,0.8172210946962294,0.8172210946962294,0.0,1.0,False
ag_news,LR-G,1,AUC,0.5,0.5,0.0,1.0,False
ag_news,LR-G,1,Macro F1,0.3333333333333334,0.3333333333333334,0.0,1.0,False
ag_news,LR-G,3,AUC,0.5439370666666667,0.5439370666666667,0.0,1.0,False
ag_news,LR-G,3,Macro F1,0.4702942396011252,0.4702942396011252,0.0,1.0,False
ag_news,LR-G,5,AUC,0.9266277333333334,0.9266277333333334,0.0,1.0,False
ag_news,LR-G,5,Macro F1,0.8751104351839157,0.8751104351839157,0.0,1.0,False
ag_news,LR-G,7,AUC,0.9313018666666666,0.9313018666666666,0.0,1.0,False
ag_news,LR-G,7,Macro F1,0.8748466406513269,0.8748466406513269,0.0,1.0,False
ag_news,LR-G,9,AUC,0.9539045333333331,0.9539045333333331,0.0,1.0,False
ag_news,LR-G,9,Macro F1,0.8955200731361435,0.8955200731361435,0.0,1.0,False
ag_news,LR-G,11,AUC,0.9658783999999998,0.9658783999999998,0.0,1.0,False
ag_news,LR-G,11,Macro F1,0.9091927938535129,0.9091927938535129,0.0,1.0,False
ag_news,LR-G,13,AUC,0.9783338666666668,0.9783338666666668,0.0,1.0,False
ag_news,LR-G,13,Macro F1,0.9283946215573777,0.9283946215573777,0.0,1.0,False
ag_news,LR-G,15,AUC,0.978696,0.978696,0.0,1.0,False
ag_news,LR-G,15,Macro F1,0.930461380614415,0.930461380614415,0.0,1.0,False
ag_news,LR-G,17,AUC,0.9811237333333335,0.9811237333333335,0.0,1.0,False
ag_news,LR-G,17,Macro F1,0.9392626229986294,0.9392626229986294,0.0,1.0,False
ag_news,LR-G,19,AUC,0.9802138666666668,0.9802138666666668,0.0,1.0,False
ag_news,LR-G,19,Macro F1,0.9450635429907117,0.9450635429907117,0.0,1.0,False
ag_news,LR-G,21,AUC,0.9801376,0.9801376,0.0,1.0,False
ag_news,LR-G,21,Macro F1,0.950130803986865,0.950130803986865,0.0,1.0,False
ag_news,LR-G,23,AUC,0.9817402666666667,0.9817402666666667,0.0,1.0,False
ag_news,LR-G,23,Macro F1,0.9480640282782972,0.9480640282782972,0.0,1.0,False
ag_news,LR-G,25,AUC,0.9815402666666666,0.9815402666666666,0.0,1.0,False
ag_news,LR-G,25,Macro F1,0.9459970199511443,0.9459970199511443,0.0,1.0,False
ag_news,LR-G,27,AUC,0.9823530666666668,0.9823530666666668,0.0,1.0,False
ag_news,LR-G,27,Macro F1,0.9500642010903281,0.9500642010903281,0.0,1.0,False
ag_news,LR-G,29,AUC,0.9824714666666665,0.9824714666666665,0.0,1.0,False
ag_news,LR-G,29,Macro F1,0.948330505036543,0.948330505036543,0.0,1.0,False
ag_news,LR-G,31,AUC,0.9826314666666666,0.9826314666666666,0.0,1.0,False
ag_news,LR-G,31,Macro F1,0.9465304091759249,0.9465304091759249,0.0,1.0,False
dbpedia_14,BB,N/A,AUC,0.9758048322321545,0.9758048322321545,0.0,1.0,False
dbpedia_14,BB,N/A,Macro F1,0.9332615212053336,0.9332615212053336,0.0,1.0,False
dbpedia_14,LR,1,AUC,0.9273270501360279,0.9273270501360279,0.0,1.0,False
dbpedia_14,LR,1,Macro F1,0.8242555895052868,0.8242555895052868,0.0,1.0,False
dbpedia_14,LR,3,AUC,0.974437535086583,0.974437535086583,0.0,1.0,False
dbpedia_14,LR,3,Macro F1,0.91271291217407,0.91271291217407,0.0,1.0,False
dbpedia_14,LR,5,AUC,0.9981814354190959,0.9981814354190959,0.0,1.0,False
dbpedia_14,LR,5,Macro F1,0.9767859706399641,0.9767859706399641,0.0,1.0,False
dbpedia_14,LR,7,AUC,0.9982845359934361,0.9982845359934361,0.0,1.0,False
dbpedia_14,LR,7,Macro F1,0.9839684484612825,0.9839684484612825,0.0,1.0,False
dbpedia_14,LR,9,AUC,0.999429977976422,0.999429977976422,0.0,1.0,False
dbpedia_14,LR,9,Macro F1,0.98578015939976,0.98578015939976,0.0,1.0,False
dbpedia_14,LR,11,AUC,0.9998531761454419,0.9998531761454419,0.0,1.0,False
dbpedia_14,LR,11,Macro F1,0.9918844771687569,0.9918844771687569,0.0,1.0,False
dbpedia_14,LR,13,AUC,0.999893120870579,0.999893120870579,0.0,1.0,False
dbpedia_14,LR,13,Macro F1,0.9967806536931546,0.9967806536931546,0.0,1.0,False
dbpedia_14,LR,15,AUC,0.9998655913978494,0.9998655913978494,0.0,1.0,False
dbpedia_14,LR,15,Macro F1,0.996646507928068,0.996646507928068,0.0,1.0,False
dbpedia_14,LR,17,AUC,0.9997041931165522,0.9997041931165522,0.0,1.0,False
dbpedia_14,LR,17,Macro F1,0.9949026911812057,0.9949026911812057,0.0,1.0,False
dbpedia_14,LR,19,AUC,0.999323638640584,0.999323638640584,0.0,1.0,False
dbpedia_14,LR,19,Macro F1,0.9957745767450855,0.9957745767450855,0.0,1.0,False
dbpedia_14,LR,21,AUC,0.99890529861381,0.99890529861381,0.0,1.0,False
dbpedia_14,LR,21,Macro F1,0.9957745767450855,0.9957745767450855,0.0,1.0,False
dbpedia_14,LR,23,AUC,0.9988934231549855,0.9988934231549855,0.0,1.0,False
dbpedia_14,LR,23,Macro F1,0.9957745767450855,0.9957745767450855,0.0,1.0,False
dbpedia_14,LR,25,AUC,0.9989517208619424,0.9989517208619424,0.0,1.0,False
dbpedia_14,LR,25,Macro F1,0.9957745767450855,0.9957745767450855,0.0,1.0,False
dbpedia_14,LR,27,AUC,0.9988470009068531,0.9988470009068531,0.0,1.0,False
dbpedia_14,LR,27,Macro F1,0.9957745767450855,0.9957745767450855,0.0,1.0,False
dbpedia_14,LR,29,AUC,0.9989549596234398,0.9989549596234398,0.0,1.0,False
dbpedia_14,LR,29,Macro F1,0.9947014122492881,0.9947014122492881,0.0,1.0,False
dbpedia_14,LR,31,AUC,0.9992248564149068,0.9992248564149068,0.0,1.0,False
dbpedia_14,LR,31,Macro F1,0.9957745767450855,0.9957745767450855,0.0,1.0,False
dbpedia_14,DIM,1,AUC,0.9039350952195879,0.9039350952195879,0.0,1.0,False
dbpedia_14,DIM,1,Macro F1,0.7798839585849717,0.7798839585849717,0.0,1.0,False
dbpedia_14,DIM,3,AUC,0.9529737228483827,0.9529737228483827,0.0,1.0,False
dbpedia_14,DIM,3,Macro F1,0.8893189755916295,0.8893189755916295,0.0,1.0,False
dbpedia_14,DIM,5,AUC,0.9882508528738609,0.9882508528738609,0.0,1.0,False
dbpedia_14,DIM,5,Macro F1,0.9495539502841829,0.9495539502841829,0.0,1.0,False
dbpedia_14,DIM,7,AUC,0.9752839314246232,0.9752839314246232,0.0,1.0,False
dbpedia_14,DIM,7,Macro F1,0.9378486925228271,0.9378486925228271,0.0,1.0,False
dbpedia_14,DIM,9,AUC,0.9838709677419354,0.9838709677419354,0.0,1.0,False
dbpedia_14,DIM,9,Macro F1,0.9351347984455657,0.9351347984455657,0.0,1.0,False
dbpedia_14,DIM,11,AUC,0.9896705099969771,0.9896705099969771,0.0,1.0,False
dbpedia_14,DIM,11,Macro F1,0.9438447845102235,0.9438447845102235,0.0,1.0,False
dbpedia_14,DIM,13,AUC,0.9908364641361144,0.9908364641361144,0.0,1.0,False
dbpedia_14,DIM,13,Macro F1,0.9440318499671843,0.9440318499671843,0.0,1.0,False
dbpedia_14,DIM,15,AUC,0.985041240229736,0.985041240229736,0.0,1.0,False
dbpedia_14,DIM,15,Macro F1,0.9357427829016872,0.9357427829016872,0.0,1.0,False
dbpedia_14,DIM,17,AUC,0.98113043572138,0.98113043572138,0.0,1.0,False
dbpedia_14,DIM,17,Macro F1,0.924872288399219,0.924872288399219,0.0,1.0,False
dbpedia_14,DIM,19,AUC,0.9735366195966662,0.9735366195966662,0.0,1.0,False
dbpedia_14,DIM,19,Macro F1,0.9150719106643705,0.9150719106643705,0.0,1.0,False
dbpedia_14,DIM,21,AUC,0.9725574340372241,0.9725574340372241,0.0,1.0,False
dbpedia_14,DIM,21,Macro F1,0.9141063742779095,0.9141063742779095,0.0,1.0,False
dbpedia_14,DIM,23,AUC,0.9715593557023793,0.9715593557023793,0.0,1.0,False
dbpedia_14,DIM,23,Macro F1,0.9093919902159315,0.9093919902159315,0.0,1.0,False
dbpedia_14,DIM,25,AUC,0.9712468152178606,0.9712468152178606,0.0,1.0,False
dbpedia_14,DIM,25,Macro F1,0.9067110578549531,0.9067110578549531,0.0,1.0,False
dbpedia_14,DIM,27,AUC,0.9719037440082913,0.9719037440082913,0.0,1.0,False
dbpedia_14,DIM,27,Macro F1,0.9049637853735901,0.9049637853735901,0.0,1.0,False
dbpedia_14,DIM,29,AUC,0.9714935008852614,0.9714935008852614,0.0,1.0,False
dbpedia_14,DIM,29,Macro F1,0.9021469769573885,0.9021469769573885,0.0,1.0,False
dbpedia_14,DIM,31,AUC,0.9691788660016408,0.9691788660016408,0.0,1.0,False
dbpedia_14,DIM,31,Macro F1,0.8982907554848606,0.8982907554848606,0.0,1.0,False
dbpedia_14,LAT,1,AUC,0.5011762102172129,0.5005835168631516,0.0,1.7278603148724103e-06,True
dbpedia_14,LAT,1,Macro F1,0.4920325564050361,0.493041731137088,0.0,0.0002930525201924893,True
dbpedia_14,LAT,3,AUC,0.519921621971758,0.5213936390724186,0.0,1.7311263949197288e-06,True
dbpedia_14,LAT,3,Macro F1,0.5035403460554286,0.504550018640715,93.0,0.03613388592423354,True
dbpedia_14,LAT,5,AUC,0.5686266571662997,0.5950436153215011,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,5,Macro F1,0.5332627120304,0.5502808312687225,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,7,AUC,0.5342250723323402,0.5281799239970635,0.0,1.7333066441991056e-06,True
dbpedia_14,LAT,7,Macro F1,0.5085902537045041,0.5085074060175886,77.0,0.7112498505312588,False
dbpedia_14,LAT,9,AUC,0.5193964028155633,0.5158262080580386,0.0,1.7333066441991056e-06,True
dbpedia_14,LAT,9,Macro F1,0.49555945698382,0.49555945698382,0.0,1.0,False
dbpedia_14,LAT,11,AUC,0.5069001813706439,0.5066464783866649,81.0,0.001830020853311193,True
dbpedia_14,LAT,11,Macro F1,0.4999103684938516,0.5005984595556926,128.0,0.22764304036716554,False
dbpedia_14,LAT,13,AUC,0.499338213067323,0.5065250248305049,180.0,0.28936620615422726,False
dbpedia_14,LAT,13,Macro F1,0.5040305991387759,0.4931374379919921,123.0,0.06849841201936427,False
dbpedia_14,LAT,15,AUC,0.5289070259532754,0.5608439132875589,0.0,1.7333066441991056e-06,True
dbpedia_14,LAT,15,Macro F1,0.5133038647449149,0.5259901444018074,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,17,AUC,0.6575808610787235,0.608204862460595,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,17,Macro F1,0.6015922906071209,0.5604286580123848,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,19,AUC,0.8715102344863325,0.9038422507233232,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,19,Macro F1,0.7829086505290489,0.8146594565668839,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,21,AUC,0.9104201753249559,0.9240251327892213,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,21,Macro F1,0.8234246336529508,0.8392687142190703,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,23,AUC,0.9451035324092069,0.9393531113702118,0.0,1.7333066441991056e-06,True
dbpedia_14,LAT,23,Macro F1,0.8714597007748179,0.8653368696463287,10.0,7.2296055077611124e-06,True
dbpedia_14,LAT,25,AUC,0.9506391156021936,0.9368981301550288,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,25,Macro F1,0.878165365950158,0.860329284567491,0.0,1.862645149230957e-09,True
dbpedia_14,LAT,27,AUC,0.9614025996458955,0.9585589670509996,0.0,1.7333066441991056e-06,True
dbpedia_14,LAT,27,Macro F1,0.8919844711721513,0.8929832528290181,96.0,0.12276991669022119,False
dbpedia_14,LAT,29,AUC,0.9583500669344042,0.9595230383901197,1.0,1.9185250858625864e-06,True
dbpedia_14,LAT,29,Macro F1,0.8901314068377886,0.8863864650980556,3.0,3.5126591464657903e-06,True
dbpedia_14,LAT,31,AUC,0.9558929265448891,0.9518962948568468,0.0,1.7311263949197288e-06,True
dbpedia_14,LAT,31,Macro F1,0.8862990201456475,0.8789315643994676,3.0,9.313225746154785e-09,True
dbpedia_14,CCS,1,AUC,0.8294878438485125,0.8307903657641319,0.0,1.732216233144114e-06,True
dbpedia_14,CCS,1,Macro F1,0.730752524225328,0.7338240086847834,0.0,3.786882511451119e-06,True
dbpedia_14,CCS,3,AUC,0.6245298397892646,0.9503281944984239,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,3,Macro F1,0.6732813843605666,0.895429490711661,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,5,AUC,0.9908380835168631,0.9898297491039426,8.0,3.875337092441361e-06,True
dbpedia_14,CCS,5,Macro F1,0.9501705814383762,0.9453359216522831,4.0,2.60174464085567e-06,True
dbpedia_14,CCS,7,AUC,0.9932498812454117,0.9851702508960574,0.0,1.7333066441991056e-06,True
dbpedia_14,CCS,7,Macro F1,0.9631409894299084,0.9500847208563722,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,9,AUC,0.9985015330137758,0.9984211037699182,56.5,0.000497405826054966,True
dbpedia_14,CCS,9,Macro F1,0.9798083760166794,0.9798095630372197,93.0,0.10333336609071919,False
dbpedia_14,CCS,11,AUC,0.9985171870276806,0.997353931856458,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,11,Macro F1,0.9726282992695712,0.977261963517812,34.5,7.58456691951957e-05,True
dbpedia_14,CCS,13,AUC,0.9870606080234919,0.9929017143844192,0.0,1.7333066441991056e-06,True
dbpedia_14,CCS,13,Macro F1,0.934994828422291,0.9502124840621972,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,15,AUC,0.9803180463790646,0.9478397460810987,0.0,1.7333066441991056e-06,True
dbpedia_14,CCS,15,Macro F1,0.9131249080850224,0.8127220378302281,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,17,AUC,0.9959704409033986,0.9935154596882152,0.0,1.732216233144114e-06,True
dbpedia_14,CCS,17,Macro F1,0.9616290860111971,0.9574698343320768,0.0,1.7278603148724103e-06,True
dbpedia_14,CCS,19,AUC,0.9958900116595415,0.9959898734723841,189.0,0.3817984350025654,False
dbpedia_14,CCS,19,Macro F1,0.9649184739783474,0.9623674766991271,0.0,5.601761882966655e-06,True
dbpedia_14,CCS,21,AUC,0.9888770134300645,0.9960843373493976,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,21,Macro F1,0.9446533833098291,0.9700824491281618,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,23,AUC,0.996023340674526,0.9898297491039426,0.0,1.862645149230957e-09,True
dbpedia_14,CCS,23,Macro F1,0.9661253864914827,0.9453196989416655,0.0,1.7333066441991056e-06,True
dbpedia_14,CCS,25,AUC,0.9816572742583235,0.9955601977803689,0.0,1.862645149230957e-09,True
